0,1,TV Show,Leo & Tig,8/20/2018,2017,TV-Y7,Spunky leopard cub Leo and his loyal tiger pal Tig team up for fun and adventure as they explore the forest and learn about ancient legends.,80226557
104,0,Movie,Camera Store,8/20/2017,2016,TV-MA,"With the digital revolution just around the corner, the employees of Bibideaux camera store strive to stay relevant amid unstoppable change.",80162179
114,0,Movie,Dhanak,8/20/2016,2015,TV-PG,A movie-loving 10-year-old and her blind little brother trek to meet Indian superstar Shah Rukh Khan for help in getting the boy an eye operation.,80115686
0,1,TV Show,Basketball or Nothing,8/2/2019,2019,TV-PG,Follow the Chinle High basketball team in Arizona's Navajo Nation on a quest to win a state championship and bring pride to their isolated community.,80245353
0,1,TV Show,Care Bears: Welcome to Care-a-Lot,8/2/2019,2012,TV-Y,"Nestled in a faraway cloud is a rainbow-colored world called Care-a-Lot, home to the magical Care Bears who each have a special talent.",70287604
145,0,Movie,For Greater Glory,8/2/2019,2012,R,"When a vicious war against Catholics is waged in Mexico in the 1920s, a retired general joins the militia fighting to preserve religious freedom.",70242938
84,0,Movie,Léa & I,8/2/2019,2019,TV-MA,Best friends Léa and Camille explore the notion of healing while traveling to Latin America in search of a cure for a terminal disease.,81150918
102,0,Movie,Now and Then,8/2/2019,1995,PG-13,"Waxing nostalgic about the bittersweet passage from childhood to puberty, four childhood girlfriends recall the magical summer of 1970.",22469949
101,0,Movie,Otherhood,8/2/2019,2019,R,"Feeling forgotten on Mother's Day, three best friends leave the suburbs and drive to New York City to surprise their adult sons.",80211623
116,0,Movie,Uriyadi 2,8/2/2019,2019,TV-MA,"When a chemical plant's poor conditions cause tragedies, an employee leads a protest against the company’s callous owner and local politicians.",81155803
148,0,Movie,7 Khoon Maaf,8/2/2018,2011,TV-MA,"Spiced liberally with black comedy, this Bollywood drama follows the lethal love life of a woman who marries numerous men – only to find them flawed.",70139075
127,0,Movie,Chillar Party,8/2/2018,2011,TV-PG,"Eight feisty boys befriend young drifter Fatka. When a mean politician threatens Fatka's way of life, the boys band together in honor of their pal.",70139072
96,0,Movie,Concussion,8/2/2018,2013,R,"A lesbian housewife, feeling trapped in a stale marriage, begins visiting female prostitutes and soon seeks excitement by becoming a sex worker.",70267490
82,0,Movie,Emelie,8/2/2018,2016,TV-MA,"A suburban couple hires a new sitter to watch their three kids for the night, unaware that the young woman isn't who she claims to be.",80087354
158,0,Movie,Fashion,8/2/2018,2008,TV-MA,A small-town girl finally realizes her dream of becoming a famous supermodel but soon finds there's a price for her glamorous new life.,70111162
124,0,Movie,Fitoor,8/2/2018,2016,TV-14,A young artist falls for an aristocratic young woman whose bitter mother has trained her in the art of breaking hearts.,80099083
163,0,Movie,Fiza,8/2/2018,2000,TV-14,"Fiza's brother disappears during Mumbai's horrifying 1993 riots. Each day, Fiza and her widowed mother hope that he will return.",60003290
74,0,Movie,Forever Chape,8/2/2018,2018,TV-14,"In the wake of the plane crash that claimed the lives of 71 people, the Brazilian soccer club Chapecoense seeks to rebuild the team that made history.",80227672
121,0,Movie,Guzaarish,8/2/2018,2010,TV-14,"After an onstage disaster leaves an illusionist paralyzed, he channels his magic into a hit radio show. Years later, he fights for the right to die.",70139074
154,0,Movie,Haider,8/2/2018,2014,TV-MA,Shahid Kapoor delivers a searing performance in this Bollywood take on Hamlet that unfolds amid Kashmiri culture and history.,70303432
127,0,Movie,Highway,8/2/2018,2014,TV-14,"City girl Veera is kidnapped on the eve of her wedding, but as her captors take her through the countryside, Veera finds herself feeling emancipated.",70303424
128,0,Movie,I Hate Luv Storys,8/2/2018,2010,TV-14,This Bollywood spoof recounts the ups and downs of an assistant film director who loathes romance and a designer who adores all things sentimental.,70139071
98,0,Movie,Joker,8/2/2018,2012,TV-PG,A remote village situated neither in India or Pakistan becomes its own republic after inmates at the local mental asylum bust loose and take over.,70219529
124,0,Movie,Khosla Ka Ghosla,8/2/2018,2006,TV-14,A cranky control freak must rely on his comically dysfunctional family to pull off a scam on a greedy land shark who's stolen his prized property.,70056059
109,0,Movie,Main aurr Mrs. Khanna,8/2/2018,2009,TV-PG,"A financially troubled Indian man heads to Singapore to find employment, while his pretty wife stays behind in a move that could cause trouble.",70114589
168,0,Movie,Mohenjo Daro,8/2/2018,2016,TV-14,"A courageous villager moves to the ancient city of Mohenjo Daro, where he falls for the daughter of a priest and does battle with a tyrant.",80104257
89,0,Movie,On the Wrong Track,8/2/2018,1983,TV-14,"Two rebellious, hot-headed teenage brothers get caught up in gang life, which has dangerous repercussions for their family and friends.",80997865
162,0,Movie,Raajneeti,8/2/2018,2010,TV-MA,"When the American-educated scion of a powerful Indian family returns to the subcontinent, his first taste of power starts him down a corrupt path.",70123124
159,0,Movie,Rang De Basanti,8/2/2018,2006,TV-MA,An idealistic English filmmaker casts a group of student actors in her docudrama about India's revolution against British rule in the 1920s.,70047320
137,0,Movie,Rowdy Rathore,8/2/2018,2012,TV-MA,"A con man uncovers a deadly secret and must save his lady love, the little girl who insists she's his daughter and the small-town locals from the mob.",70229043
133,0,Movie,Tamasha,8/2/2018,2015,TV-PG,"Meeting while on vacation, Ved and Tara sense a connection but vow to keep their real identities a secret. Years later, their paths cross again.",80087743
125,0,Movie,Tees Maar Khan,8/2/2018,2010,TV-PG,A flamboyant con artist and his band of gleeful robbers gamble with fate when smugglers hire them to swipe antiques from a speeding train.,70139078
127,0,Movie,Tere Naal Love Ho Gaya,8/2/2018,2012,TV-PG,"Mini isn't eager to wed the rich suitor who's been chosen for her, so she stages her own kidnapping and runs off with a man who works for her father.",70229041
131,0,Movie,Thank You,8/2/2018,2011,TV-14,Three cheating husbands end up paying the price for their infidelities when their spouses hire a private detective – who falls for one of the wives.,70187503
90,0,Movie,The Blue Umbrella,8/2/2018,2005,TV-PG,"A charming allegory based on a novella by Ruskin Bond, this visually stunning film from India explores themes of greed, loneliness, longing and loss.",70075775
81,0,Movie,Lavell Crawford: Can a Brother Get Some Love?,8/2/2016,2011,NR,"""Last Comic Standing"" runner-up Lavell Crawford lords over a hometown crowd at St. Louis's Orpheum Theatre, raking in the love – and the laughs.",70204316
88,0,Movie,Attitude Test,8/19/2018,2016,TV-14,"Four high school seniors steal an important college entrance exam and go on vacation to ""study,"" but accidentally lose the exam while partying.",80234464
91,0,Movie,Barrio Universitario,8/19/2018,2013,TV-14,Four friends from a humble technical school compete against the elite students of a prestigious university in a robot-building contest.,80209558
91,0,Movie,Héroes,8/19/2018,2015,TV-MA,"When an earthquake hits Chile, rescue workers must put aside their differences to save the country from a businessman's evil scheme.",80209722
104,0,Movie,Hide and Seek,8/19/2017,2016,TV-14,"While living a comfortable life with his wife and child, a germophobic man realizes his estranged brother may have committed a terrible crime.",80153897
124,0,Movie,Railroad Tigers,8/19/2017,2016,TV-14,"During World War II, a Chinese railroad worker leads a group of brave resistance fighters against the forces of Japanese occupation.",80138469
0,1,TV Show,Fearless,8/19/2016,2016,TV-14,"On a journey from Brazil to the Las Vegas championships, professional bull riders risk it all to earn money, respect and titles.",80078197
80,0,Movie,I'll Sleep When I'm Dead,8/19/2016,2016,TV-MA,"Superstar DJ Steve Aoki reflects on the driving force behind his career: his ambitious father, Benihana founder and perennial daredevil Rocky Aoki.",80118930
102,0,Movie,Alejandro Sanz: What I Was Is What I Am,8/18/2018,2018,TV-14,A retrospective look at the life and career of Grammy-award winning Spanish musician Alejandro Sanz.,80202810
95,0,Movie,Peter Rabbit,8/18/2018,2018,PG,"In this mix of live action and CGI, rascally Peter Rabbit faces a tough new foe in his ongoing battle for the veggies in Mr. McGregor's garden.",80201039
0,1,TV Show,Save Our Shelter,8/18/2018,2015,TV-G,"Pet rescue expert Rocky Kanaka and renovation specialist Rob North travel across North America, transforming animal shelters to help homeless pets.",80989848
0,1,TV Show,Marvel's The Defenders,8/18/2017,2017,TV-MA,"Daredevil, Jessica Jones, Luke Cage and Iron Fist join forces to take on common enemies as a sinister conspiracy threatens New York City.",80002566
113,0,Movie,Undefeated,8/18/2017,2011,PG-13,An inspirational profile of an inner-city high school football team's valiant effort to reach the school's first-ever playoff game.,70177633
124,0,Movie,What Happened to Monday,8/18/2017,2017,TV-MA,"In a future with a strict one-child policy, six septuplets must avoid government detection while searching for their missing sister.",80146805
0,1,TV Show,Magic for Humans,8/17/2018,2018,TV-14,"From baffling people on the street to orchestrating elaborate tricks, Justin Willman blends good-natured magic with grown-up laughs.",80190510
33,0,Movie,Party Monster: Scratching the Surface,8/17/2018,2018,TV-14,"In the probing documentary ""Party Monster,"" DJ Fingablast investigates what became of his childhood hero, DJ Slizzard.",81020839
119,0,Movie,Same Kind of Different as Me,8/17/2018,2017,PG-13,A wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.,80087352
0,1,TV Show,Stay Here,8/17/2018,2018,TV-PG,Designer Genevieve Gorder and real estate expert Peter Lorimer show property owners how to turn their short-term rentals into moneymaking showstoppers.,80201870
114,0,Movie,The Motive,8/17/2018,2017,TV-MA,An aspiring writer with no imagination seeks inspiration for his novel by manipulating the lives of his neighbors so that he can write about them.,80173606
100,0,Movie,To All the Boys I’ve Loved Before,8/17/2018,2018,TV-14,"When her secret love letters somehow get mailed to each of her five crushes, Lara Jean finds her quiet high school existence turned upside down.",80203147
0,1,TV Show,Ultraviolet,8/17/2018,2017,TV-MA,An online community of amateur sleuths use technology to solve crimes – and make quirky friends – in their quest for justice.,80225020
54,0,Movie,Yoo Byung Jae: Discomfort Zone,8/17/2018,2018,TV-MA,Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society.,80223582
96,0,Movie,Cop and a Half: New Recruit,8/17/2017,2017,PG,A world-weary detective is forced to team up with a 12-year-old who thinks she's a cop in order to solve a case that's baffled police.,80190984
0,1,TV Show,DreamWorks Shrek's Swamp Stories,8/17/2012,2008,TV-PG,"Shrek celebrates Halloween, Puss in Boots is captured by soldiers, and the gang participates in a kingdom-wide singing competition.",70242630
0,1,TV Show,45 rpm,8/16/2019,2019,TV-MA,"In 1960s Madrid, music producer Guillermo Rojas launches a rock 'n' roll label with the help of aspiring singer Robert and clever producer Maribel.",81040407
0,1,TV Show,Apache: The Life of Carlos Tevez,8/16/2019,2019,TV-MA,This gritty dramatization of the life of Carlos Tevez shows his rise to soccer stardom amid the harrowing conditions in Argentina's Fuerte Apache.,81106517
0,1,TV Show,Better Than Us,8/16/2019,2019,TV-MA,"A family on the brink of splitting up become the owners of a cutting-edge robot being sought by a corporation, homicide investigators and terrorists.",81026915
0,1,TV Show,Blue Exorcist,8/16/2019,2011,TV-14,"Determined to throw off the curse of being Satan's illegitimate son, Rin enters the True Cross Academy to become an exorcist, just like his mentor.",70304252
0,1,TV Show,Diagnosis,8/16/2019,2019,TV-14,Dr. Lisa Sanders crowdsources diagnoses for mysterious and rare medical conditions in a documentary series based on her New York Times Magazine column.,80201543
95,0,Movie,For Love or Money,8/16/2019,2019,TV-MA,"When a goofy but likable millionaire discovers his fiancée’s plan to steal his wealth, he devises an unromantic scheme to make her life a living hell.",81092330
0,1,TV Show,Green Frontier,8/16/2019,2019,TV-MA,"When a young Bogotá-based detective gets drawn into the jungle to investigate four femicides, she uncovers magic, an evil plot and her own true origins.",80205594
72,0,Movie,Invader Zim: Enter the Florpus,8/16/2019,2019,TV-Y7-FV,"When Zim reappears to begin the next phase of his evil alien plan to conquer Earth, his nemesis Dib Membrane sets out to unmask him once and for all.",81091957
117,0,Movie,Selfless,8/16/2019,2015,PG-13,"A dying tycoon has his consciousness transplanted into the body of a healthy young man, only to make a troubling discovery about the body's origin.",80021840
100,0,Movie,Sextuplets,8/16/2019,2019,TV-14,"When a dad-to-be learns he's actually a sextuplet, he sets off on a wild journey to meet his long-lost family. Marlon Wayans stars as all six siblings.",80231419
24,0,Movie,Super Monsters Back to School,8/16/2019,2019,TV-Y,"The Super Monsters welcome Vida to her new home in Pitchfork Pines with a tour of their favorite places, then help her through her first day at school.",81006335
0,1,TV Show,The King's Avatar,8/16/2019,2019,TV-14,"When an elite gamer is forced out of his professional team, he becomes a manager of an Internet café and reinvents himself to return to online glory.",81175361
86,0,Movie,The Little Switzerland,8/16/2019,2019,TV-MA,The discovery of the tomb of William Tell’s son in a town in the Basque Country spurs the village's cantankerous citizens to lobby for Swiss annexation.,80235578
0,1,TV Show,Victim Number 8,8/16/2019,2018,TV-MA,No one can be trusted after a terrorist bombing in Bilbao kills seven and destroys the lives of the suspected jihadi and everyone around him.,81078331
150,0,Movie,Bhavesh Joshi Superhero,8/16/2018,2018,TV-14,"When his best friend is killed for uncovering political corruption, an idealistic young man decides to become a masked fighter for justice.",80243541
108,0,Movie,Casino Tycoon 2,8/16/2018,1992,TV-MA,Casino mogul Benny Ho wields enormous power. But a feud with his former partner and a massive fraud scheme soon threaten his family and his empire.,70033644
90,0,Movie,Disciples Of The 36th Chamber,8/16/2018,1985,NR,"Shaolin monk San Te returns to protect a fellow hero with a talent for finding trouble in this action-packed sequel to ""The 36th Chamber of Shaolin.""",80039484
101,0,Movie,Legendary Weapons of China,8/16/2018,1982,TV-14,"Three assassins – magician Lei Ying, hit man Tieh Hon and kung fu master Ti Tan – are sent to Yunnan by their clan leader to bring to justice another clan member who betrayed the tribe.",70059191
104,0,Movie,Lifeline,8/16/2018,1997,TV-14,Johnnie To's character-centered drama follows a Hong Kong firefighting crew as they take on harrowing rescue missions and navigate personal dilemmas.,11546798
88,0,Movie,"Look Out, Officer",8/16/2018,1990,TV-MA,An officer killed on the job returns to Earth as a ghost to solve his own murder and seek justice with the help of a rookie cop and some funky magic.,70014531
93,0,Movie,Love on Delivery,8/16/2018,1994,TV-14,"To prove himself to a love interest, a delivery boy learns dubious kung fu from an aging charlatan so he can challenge his archrival to a fight.",70026792
79,0,Movie,Loving You,8/16/2018,1995,TV-14,"Struggling in a loveless marriage, a hard-drinking, workaholic cop finds a chance at redemption after a fateful incident leaves him wounded.",80997789
92,0,Movie,Mahjong Heroes,8/16/2018,1981,TV-PG,"In this comedy, characters from all walks of life go head-to-head around the mahjong table in a high-stakes contest of different playing styles.",80997867
90,0,Movie,Martial Arts of Shaolin,8/16/2018,1986,TV-MA,"In ancient China, Zhi Ming trains at the legendary Northern Shaolin temple to avenge the death of his father at the hands of a nefarious magistrate.",80039662
86,0,Movie,Mr. Virgin,8/16/2018,1984,TV-14,"When a young man ignores a feng shui master’s warning and decides to marry before turning 30, a series of mishaps begins to curse his life.",80997862
90,0,Movie,"My Schoolmate, the Barbarian",8/16/2018,2001,TV-MA,"A brainy private school student is transferred to a far less elite institution, where he must fend off classmates who settle scores with fistfights.",60027334
103,0,Movie,Oh My Ghost 3,8/16/2018,2012,TV-MA,"After a body is discovered in their building, a vengeful, paranormal presence begins to affect Taew, Mod Dum and Cartoon's business.",80999983
86,0,Movie,Opium and the Kung Fu Master,8/16/2018,1984,TV-MA,"Leader of the Ten Kwangtung Tigers, Tieh Chiao-san works with his kung fu students to protect his village from crime. But when an opium dealer starts to ruin the town, Tieh Chiao-san struggles to fight back, thanks to his growing opium addiction.",70111922
108,0,Movie,Painted Faces,8/16/2018,1988,TV-PG,"In this dramatized rendition, students undergo rigorous study at Master Yu's Peking Opera school, a cradle for future Hong Kong film stars.",80997859
97,0,Movie,Return To The 36th Chamber,8/16/2018,1980,R,"When thugs prey upon innocent factory workers, a small-time scammer trains for revenge by studying the moves of Shaolin temple monks.",70130432
92,0,Movie,Shark Busters,8/16/2018,2002,TV-14,"Hit by a media storm over his own mounting debts, a police officer leads an investigation against the loan sharks behind a sinister credit scheme.",70033579
101,0,Movie,Sword Masters: Two Champions of Shaolin,8/16/2018,1980,R,"Shaolin warrior Tung Chien-chen is injured in battle against the hated Wu Tang clan, and nursed back to health by a knife-throwing master. As he recovers, Tung learns this deadly art, and also falls in love with his teacher's daughter.",70100527
83,0,Movie,The Bare-Footed Kid,8/16/2018,1993,TV-MA,"While working at a family friend's business, a penniless orphan draws the attention of a corrupt competitor and is torn between divided loyalties.",80997857
85,0,Movie,The Mad Monk,8/16/2018,1993,TV-14,"To avoid punishment for his misdeeds, an arrogant god accepts a mission to reform three mortals on earth, where he must also contend with a demon.",80997793
85,0,Movie,The Young Vagabond,8/16/2018,1985,TV-14,"To avenge his master, a wine-loving young man steps up his fighting skills to defeat a powerful thief in a life-or-death match.",80997861
106,0,Movie,Wish I Was Here,8/16/2018,2014,R,"With his acting career moribund, Aidan Bloom steers a new tack in life, taking over his children's education when private school becomes too costly.",70299867
0,1,TV Show,Cannon Busters,8/15/2019,2019,TV-MA,Immortal renegade Philly the Kid and his transforming pink Cadillac join a relentlessly upbeat friendship droid on her quest to find a missing prince.,80195357
112,0,Movie,Chhota Bheem Kungfu Dhamaka,8/15/2019,2019,TV-Y7-FV,Chhota Bheem is in China for a martial arts competition but his real challenge: to save the emperor’s daughter from being kidnapped by the villain Zuhu!,81154987
0,1,TV Show,Til Death Do Us Part,8/15/2019,2019,TV-MA,"Based on the speculative short stories of MirrorFiction, this sci-fi thriller anthology plunges headlong into our deepest desires – and darkest fears.",81122206
69,0,Movie,Whindersson Nunes: Adult,8/15/2019,2019,TV-MA,Brazilian YouTube sensation Whindersson Nunes revisits his humble beginnings and much more in a series of playful stories and peculiar songs.,81004321
86,0,Movie,Adventures in Public School,8/15/2018,2018,NR,"After years of home-schooling, an awkward teen decides he wants a public high school experience, but his overbearing mother struggles to let go.",80209061
131,0,Movie,Bioscope,8/15/2018,2015,TV-14,"Inspired by classic and contemporary literature, four renowned Marathi directors create four individual stories in this anthology of short films.",81002212
105,0,Movie,For Here or to Go?,8/15/2018,2015,TV-MA,A software engineer must decide if he'd rather navigate America's frustrating visa renewal process or simply return to his home country of India.,80176707
134,0,Movie,Hostiles,8/15/2018,2017,R,"After a long career battling the Cheyenne, a U.S. Army captain is ordered to safely escort the tribe's most influential chief to his Montana homeland.",80199381
85,0,Movie,Hurricane Bianca: From Russia With Hate,8/15/2018,2018,TV-MA,"When Texas teacher Richard is lured to Russia under false pretenses by his enemy Deb, his drag alter ego Bianca soon turns the country upside down.",80202176
0,1,TV Show,Nuestra Lucha Libre,8/15/2018,2018,TV-MA,"This documentary series lifts the mask on Mexican wrestling, diving into the daily lives of its stars, examining the sport’s cultural impact and more.",81014293
0,1,TV Show,The Creative Indians,8/15/2018,2017,NR,"From chefs and comedians to filmmakers and fashion designers, India’s most notable imaginative minds share their artistic journeys.",81014811
203,0,Movie,What's Your Raashee?,8/15/2018,2009,TV-PG,"To protect his family from ruin, Yogesh must marry his dream girl in only ten days, so he rushes into dating women with different astrological signs.",70123118
0,1,TV Show,20 Minutes,8/15/2017,2013,TV-MA,"When his wife is convicted of murder, a horrified family man races to prove her innocence while a dogged investigator sets out to uncover the truth.",80175913
101,0,Movie,Barbecue,8/15/2017,2017,TV-MA,"A blend of cultural nuance and mesmerizing techniques adds flavor to this globe-hopping celebration of cooking, tradition and community.",80182274
63,0,Movie,Brad Paisley's Comedy Rodeo,8/15/2017,2017,TV-MA,"Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield.",80185166
56,0,Movie,Colin Quinn: Unconstitutional,8/15/2017,2015,TV-MA,New York comedian Colin Quinn writes and stars in this live one-man stage show that dissects and deconstructs U.S. constitutional history.,80068219
92,0,Movie,Goon,8/15/2017,2011,R,"When he's seen dispatching a rude opposing hockey player in the stands, Doug Glatt is hired by a rival team ... for his fighting skills.",70209163
0,1,TV Show,Million Yen Women,8/15/2017,2017,TV-MA,"Five beautiful but mysterious women move in with unsuccessful novelist Shin, who manages their odd household in exchange for a tidy monthly sum.",80170687
91,0,Movie,My Ex-Ex,8/15/2017,2015,TV-MA,A recently dumped attorney hires a psychic to help her win back her boyfriend. Things take an unexpected turn when another ex re-enters the picture.,80163191
94,0,Movie,We're No Animals,8/15/2017,2015,TV-MA,"Unhappy with his commercial film work, a jaded Hollywood actor moves to Argentina to participate in an experimental thesis on social philosophy.",80184661
0,1,TV Show,Behind Enemy Lines,8/15/2016,2001,TV-14,"After dire setbacks in 1940, Winston Churchill commissions a new kind of fighting force: commandos trained to use stealth and audacious tactics.",80114588
99,0,Movie,Being AP,8/15/2016,2015,TV-14,"With retirement staring him in the face, an all-time-great jump jockey pursues his 20th consecutive title in his unrelenting quest for glory.",80078761
79,0,Movie,John & Jane,8/15/2016,2005,TV-14,Truth and fiction blend in this quasi-documentary about six exhausted workers at a Mumbai call center servicing U.S. customers.,80115844
66,0,Movie,Louis C.K.: Live at the Comedy Store,8/15/2016,2015,Not Provided,"The comic puts his trademark hilarious/thought-provoking spin on finding a bat in his kitchen, seeing rats having sex, Boston accents and dead pets.",80114111
46,0,Movie,Real Crime: Supermarket Heist (Tesco Bomber),8/15/2016,2010,TV-14,"In 2000, U.K. detectives spent months tracking a criminal known only as Sally, who was targeting a supermarket chain with extortion and letter bombs.",80108998
94,0,Movie,Mission Blue,8/15/2014,2014,TV-Y7,This documentary follows oceanographer Sylvia Earle's campaign to save the world's oceans from threats such as overfishing and toxic waste.,70308278
0,1,TV Show,Happy Jail,8/14/2019,2019,TV-MA,"The Philippine jail known for a viral Michael Jackson dance video comes under the management of an ex-convict, sparking controversy and criticism.",80223113
119,0,Movie,Uyare,8/14/2019,2019,TV-14,An aspiring pilot fights for her future – and justice – after surviving an acid attack from her abusive boyfriend.,81147274
0,1,TV Show,Exclusive Edition,8/14/2017,2008,TV-14,"Young journalists working for a magazine juggle careers, romance and other challenges while reporting on social issues and news stories in Malaysia.",80136450
0,1,TV Show,Glowing Embers,8/14/2017,2010,TV-14,"Amid Malaysia's charcoal industry, a woman deftly adapts to her environs as she juggles three men in her life: her husband, her lover and her friend.",80136453
0,1,TV Show,Persona,8/14/2017,2015,TV-PG,A private investigation firm takes on sensitive cases while its uniquely skilled agents deal with issues both inside and out of the office.,80163530
0,1,TV Show,The Iron Lady,8/14/2017,2009,TV-PG,"After business troubles destroy her father, a headstrong young woman does battle with her deeply patriarchal culture to secure her family's legacy.",80136455
94,0,Movie,The Outcasts,8/14/2017,2017,PG-13,"After failing to strike a truce with their school's queen bee, two misfit best friends lead a nerd uprising that turns social hierarchy on its head.",80039439
62,0,Movie,Demetri Martin: Live (At the Time),8/14/2015,2015,TV-MA,"Demetri Martin brings his off-kilter take on acoustic guitar, hairless cats, color schemes, and the word ""nope"" to Washington in his original special.",80044804
123,0,Movie,90 ML,8/13/2019,2019,TV-14,Four friends shake up their lives when they meet a new woman in their apartment complex who encourages them to embrace their wild sides.,81147278
93,0,Movie,Calum von Moger: Unbroken,8/13/2019,2019,TV-MA,"Bodybuilder and two-time Mr. Universe, Calum von Moger, reflects on his rise to fame and battle to come back from a debilitating injury.",81146011
109,0,Movie,Hasta los dientes,8/13/2019,2018,TV-MA,"This documentary follows the controversy surrounding the 2010 murders of two students, who were framed as criminals and killed by the Mexican military.",81123826
0,1,TV Show,Tiffany Haddish Presents: They Ready,8/13/2019,2019,TV-MA,"Hand-picked by Tiffany Haddish, six diverse comedians showcase their raw humor in a series of specials oozing with energy.",81002933
97,0,Movie,Woodstock,8/13/2019,2019,TV-MA,"For the 50th anniversary of the legendary Woodstock festival, organizers and attendees reminisce about one of the defining moments of the 1960s.",81135868
82,0,Movie,Hot Property,8/13/2017,2016,TV-MA,"When a resourceful but flighty Londoner is threatened with eviction, she vows to do whatever it takes to defeat a greedy real estate agent.",80162142
100,0,Movie,Mission Control: The Unsung Heroes of Apollo,8/13/2017,2017,TV-14,"Combining archive footage with present-day interviews, this documentary explores how Apollo's mission control helped change the course of history.",80175483
90,0,Movie,13 Cameras,8/13/2016,2015,NR,"Young parents-to-be Claire and Ryan move into a suburban rental home, unaware that someone is secretly watching their every move via hidden cameras.",80100772
0,1,TV Show,DC Super Hero Girls,8/12/2019,2019,TV-Y7-FV,"As Metropolis High students, super teens Wonder Woman, Supergirl, Bumblebee, Batgirl, Zatanna, and Green Lantern fight crime, classwork and crushes.",81145135
90,0,Movie,Chocolate City: Vegas Strip,8/12/2017,2017,TV-MA,"The exotic dancers from Chocolate City get back together for a trip to Las Vegas and a chance at $500,000 in prize money.",80188580
71,0,Movie,Los Herederos,8/12/2017,2015,TV-MA,"Spurred by boredom and peer pressure, a group of suburban teens becomes increasingly violent and find their paths intersecting those of their parents.",80106737
97,0,Movie,Naked,8/11/2017,2017,TV-14,"Rob's madly in love and about to be married. Unfortunately, he's also naked, stuck in an elevator and caught in a time loop.",80142058
72,0,Movie,Jim Gaffigan: Beyond the Pale,8/11/2016,2005,TV-14,"Comedian Jim Gaffigan cuts loose on a variety of topics, including Hot Pockets, holidays, Catholicism and his favorite activity: doing nothing.",70044256
71,0,Movie,Jim Gaffigan: King Baby,8/11/2016,2009,TV-PG,"Jim Gaffigan offers up his take on bacon, bowling and other weighty topics in this stand-up performance filmed live in Austin on his 2008 comedy tour.",70113636
77,0,Movie,Jim Gaffigan: Mr. Universe,8/11/2016,2012,TV-14,"Funnyman Jim Gaffigan offers up his unique take on everything from Disney World to overweight whales in this live show from Washington, D.C.",70237054
70,0,Movie,Jim Gaffigan: Obsessed,8/11/2016,2014,TV-14,"Comic Jim Gaffigan delivers his sardonic take on topics like eating, exercise, weddings and his five kids in this live stand-up special.",70301469
0,1,TV Show,72 Dangerous Animals: Asia,8/10/2018,2018,TV-14,"From fangs to claws to venomous stings, they all wield deadly weapons. But which creature will be crowned the fiercest of all?",80165437
0,1,TV Show,Afflicted,8/10/2018,2018,TV-MA,Baffling symptoms. Controversial diagnoses. Costly treatments. Seven people with chronic illnesses search for answers – and relief.,80188953
0,1,TV Show,All About the Washingtons,8/10/2018,2018,TV-PG,"Hip-hop icon MC Joe Speed retires from showbiz and finds a new rhythm balancing business, romance and everyday family chaos.",80211884
120,0,Movie,Beyond the Clouds,8/10/2018,2018,TV-14,A youthful drug dealer in Mumbai must change his ways when the sister who raised him is assaulted by her boss and imprisoned for defending herself.,81005454
91,0,Movie,The Birth Reborn,8/10/2018,2013,TV-14,Mothers and medical professionals speak about their experiences with the increasingly controversial practice of Caesarean deliveries in Brazil.,80995575
124,0,Movie,The Guernsey Literary and Potato Peel Pie Society,8/10/2018,2018,TV-14,A London writer bonds with the colorful residents of Guernsey as she learns about the book club they formed during the WWII German occupation.,80223371
95,0,Movie,The Package,8/10/2018,2018,TV-MA,"After their buddy suffers an unfortunate accident during spring break, four pals risk everything – including their dignity – to make him whole again.",80175147
12,0,Movie,Zion,8/10/2018,2018,TV-PG,"Born without legs and stuck in foster care for years, teen Zion Clark finds his calling when he pursues competitive wrestling. A documentary short.",80239831
89,0,Movie,Alive and Kicking,8/10/2017,2016,TV-14,Take an inside look at swing dancing's continued prosperity and the lively and joyous personalities that make the art form so unique.,80105356
83,0,Movie,Demonic,8/10/2017,2015,R,"When amateur ghost hunters visit an abandoned house, their investigation turns into a massacre, leaving questions for a detective and a psychologist.",70296443
98,0,Movie,SHOT! The Psycho-Spiritual Mantra of Rock,8/10/2017,2016,TV-MA,Aptly named iconic rock photographer Mick Rock reconstructs his journey through the thrilling and murky universe of rock 'n' roll history.,80168033
92,0,Movie,The Saint,8/10/2017,2017,TV-14,"Master thief Simon Templar – also known as the Saint – is hired by a wealthy banker to find his kidnapped daughter, but not all is as it seems.",80160346
164,0,Movie,3 Idiots,8/1/2019,2009,PG-13,"While attending one of India's premier colleges, three miserable engineering students and best friends struggle to beat the school's draconian system.",70121522
87,0,Movie,Are We Done Yet?,8/1/2019,2018,TV-14,"When authorities arrest his young son, a taxi driver must convince the courts and rabid media that he's not the criminal they seek.",81065784
90,0,Movie,Boyka: Undisputed,8/1/2019,2016,R,The fourth film in the action franchise finds Boyka taking on brutal gangsters to protect the widow of a man he unintentionally killed in the ring.,80124099
